Stage Name,Full Name,Date of Birth,Group,Debut,Company,Country,Height,Weight,Birthplace,Gender,Debut Age,BMI,Debut Year,Current Year,Career Length
Woojoo,Kim Woojoo,1996-08-12,Wassup,2013-08-07,Mafia,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2013,2024,11
Wooju,Cho Wooju,2004-01-21,BLITZERS,2021-05-12,Wuzo,South Korea,170.0,57.0,Unknown,M,17,19.723183391003463,2021,2024,3
Woolim,Hwang Woolim,1996-08-29,Playback,2015-06-25,Coridel,South Korea,170.0,57.0,Unknown,F,19,19.723183391003463,2015,2024,9
Woonggi,Cha Woonggi,2002-04-23,TOO,2020-04-01,n.CH,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2020,2024,4
Woono,Song Wonho,2003-04-05,YOUNITE,2022-04-20,Brand New,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2022,2024,2
Woori,Go Woori,1988-02-22,Rainbow,2009-11-12,DSP,South Korea,165.0,44.0,Jeonju,F,22,16.161616161616163,2009,2024,15
Wooseok,Jeong Wooseok,1998-01-31,PENTAGON,2016-10-10,Cube,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2016,2024,8
Wooshin,Kim Wooseok,1996-10-27,UP10TION,2015-09-10,TOP Media,South Korea,170.0,57.0,Daejeon,M,19,19.723183391003463,2015,2024,9
Woosu,Kim Minseok,1999-11-23,IZ,2017-08-31,Music K,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2017,2024,7
Woosung,Choi Sunghyuk,1994-09-24,SNUPER,2015-11-16,Widmay,South Korea,170.0,57.0,Seoul,M,21,19.723183391003463,2015,2024,9
Wooyeon,Park Jinkyung,2003-02-11,woo!ah!,2020-05-15,NV,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2020,2024,4
Wooyeop,Jo Wooyeop,2000-09-27,TRCNG,2017-10-10,TS,South Korea,179.0,57.0,Unknown,M,17,17.789706937985706,2017,2024,7
Wooyoung,Jang Wooyoung,1989-04-30,2PM,2008-07-04,JYP,South Korea,178.0,65.0,Busan,M,19,20.515086478979924,2008,2024,16
Wooyoung,Hwang Wooyoung,2003-06-29,AIMERS,2022-11-17,Hyper Rhythm,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2022,2024,2
Wooyoung,Jung Wooyoung,1999-11-26,ATEEZ,2018-10-24,KQ,South Korea,172.0,57.0,Unknown,M,19,19.2671714440238,2018,2024,6
Woozi,Lee Jihoon,1996-11-22,Seventeen,2015-05-26,Pledis,South Korea,165.0,54.0,Busan,M,19,19.834710743801654,2015,2024,9
Wow,Kim Seyoon,1993-02-28,A.C.E,2017-05-23,Beat,South Korea,170.0,57.0,Gyeonggi,M,24,19.723183391003463,2017,2024,7
Wyatt,Shim Jaeyoung,1995-01-23,ONF,2017-08-02,WM,South Korea,170.0,57.0,Seoul,M,23,19.723183391003463,2017,2024,7
Xeheun,Lee Seheun,1999-07-11,Girlkind,2018-01-16,Nextlevel,South Korea,170.0,162.0,Unknown,F,19,56.05536332179931,2018,2024,6
XEN,Lee Jinwoo,1998-02-20,OMEGA X,2016-10-17,JT Corea,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2016,2024,8
Xero,Shin Jiho,1994-02-03,Topp Dogg,2020-04-01,n.CH,South Korea,170.0,57.0,Gwangji,M,26,19.723183391003463,2020,2024,4
Xia Junsu,Kim Junsu,1986-12-15,JYJ,2010-09-08,C-JeS,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2010,2024,14
Xiao,Lee Dongyeol,1998-12-13,UP10TION,2015-09-10,TOP Media,South Korea,170.0,57.0,Busan,M,17,19.723183391003463,2015,2024,9
XiaoTing,Shen Xiao Ting,1999-11-12,Kep1er,2022-03-01,WakeOne,China,168.0,57.0,Unknown,F,22,20.19557823129252,2022,2024,2
Xin,Wang Xinwi,1996-11-10,VARSITY,2017-01-05,GKC,China,185.0,57.0,Unknown,M,20,16.654492330168004,2017,2024,7
Xion,Son Dongju,2000-01-10,Oneus,2019-01-09,RBW,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2019,2024,5
Xiumin,Kim Minseok,1990-03-26,EXO,2012-04-08,SM,South Korea,173.0,65.0,Guri,M,22,21.71806608974573,2012,2024,12
Xiweol,Kang Minseok,1996-10-21,VARSITY,2017-01-05,GKC,South Korea,174.0,57.0,Unknown,M,20,18.826793499801823,2017,2024,7
Xiyeon,Park Junghyun,2000-11-14,Pristin,2017-03-21,Pledis,South Korea,164.0,51.0,Unknown,F,16,18.961927424152293,2017,2024,7
Y,Choi Sungyoon,1995-07-31,Golden Child,2017-08-28,Woollim,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2017,2024,7
Yan An,Yan An,1996-10-25,PENTAGON,2016-10-10,Cube,China,170.0,57.0,Shanghai,M,20,19.723183391003463,2016,2024,8
Yano,Seo Sangwon,1995-09-27,Topp Dogg,2020-04-01,n.CH,South Korea,170.0,57.0,Seoul,M,25,19.723183391003463,2020,2024,4
Yebin,Baek Yebin,1997-07-13,DIA,2015-07-14,MBK,South Korea,164.0,43.0,Chuncheon,F,18,15.987507436049974,2015,2024,9
Yebin,Kim Yebin,2004-11-01,HOT ISSUE,2017-05-17,FNC,South Korea,170.0,57.0,Unknown,F,13,19.723183391003463,2017,2024,7
Yechan,Shin Yechan,2001-05-14,OMEGA X,2016-10-17,JT Corea,South Korea,183.0,64.0,Seoul,M,15,19.1107527844964,2016,2024,8
Yechan,Kim Yechan,1995-11-26,Pink Fantasy,2018-10-28,My Doll,South Korea,159.0,45.0,Unknown,F,23,17.799928800284796,2018,2024,6
Yechan,Jeong Yechan,2005-10-27,TRENDZ,2022-01-05,Interpark,South Korea,170.0,57.0,Seoul,M,16,19.723183391003463,2022,2024,2
Yechan,Lee Yechan,2005-10-21,xikers,2023-03-30,KQ,South Korea,170.0,57.0,Yesan,M,17,19.723183391003463,2023,2024,1
Yedam,Bang Yedam,2002-05-07,Treasure,2020-08-07,YG,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2020,2024,4
YeeEun,Jang Yeeun,1998-08-10,CLC,2015-03-19,Cube,South Korea,166.0,57.0,Dongducheon,F,17,20.685150239512268,2015,2024,9
Yeeun,Hwang Yeeun,1997-01-12,Blady,2011-05-16,Star Planet,South Korea,170.0,57.0,Gimhae,F,14,19.723183391003463,2011,2024,13
Yeham,Gu Yeham,2005-10-07,CSR,2022-07-27,A2Z,South Korea,170.0,57.0,Pyeongtaek,F,17,19.723183391003463,2022,2024,2
Yehana,Kim Yewon,1999-02-22,Pristin,2017-03-21,Pledis,South Korea,170.0,57.0,Ilsan,F,18,19.723183391003463,2017,2024,7
Yehyeon,Kim Yehyeon,1999-09-12,GIDONGDAE,2013-04-03,Simtong,South Korea,176.0,63.0,Unknown,M,14,20.33832644628099,2013,2024,11
Yein,Jeong Yein,1998-06-04,Lovelyz,2014-11-17,Woollim,South Korea,166.0,57.0,Incheon,F,16,20.685150239512268,2014,2024,10
Yein,Ahn Yein,1995-05-04,MELODYDAY,2019-09-25,KD,South Korea,168.0,57.0,Unknown,F,24,20.19557823129252,2019,2024,5
Yeji,Hwang Yeji,2000-05-26,ITZY,2019-02-12,JYP,South Korea,170.0,57.0,Seoul,F,19,19.723183391003463,2019,2024,5
Yeju,Kim Yeju,2004-02-01,ICHILLIN',2021-09-08,KM,South Korea,170.0,57.0,Unknown,F,18,19.723183391003463,2021,2024,3
Yejun,Oh Yejun,2002-08-23,E'LAST,2020-06-09,E Entertainment,South Korea,178.0,58.0,Unknown,M,18,18.30576947355132,2020,2024,4
Yel,Han Shinyoung,2004-12-25,H1-KEY,2022-01-05,GLG,South Korea,172.0,57.0,Unknown,F,17,19.2671714440238,2022,2024,2
Yellow,Kim Eunbi,1993-05-05,Pungdeng-E,2013-12-11,DOMA,South Korea,156.0,57.0,Seoul,F,21,23.422090729783037,2013,2024,11
Yena,Yang Yena,2000-05-22,APRIL,2015-08-24,DSP,South Korea,170.0,57.0,Daegu,F,15,19.723183391003463,2015,2024,9
Yena,Jeong Yena,2000-04-10,G-reyish,2017-06-01,Elijah,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2017,2024,7
Yena,Choi Yena,1999-09-29,IZ*ONE,2018-10-29,Off The Record,South Korea,170.0,57.0,Seoul,F,19,19.723183391003463,2018,2024,6
Yenny,Park Yeeun,1989-05-26,Wonder Girls,2007-02-13,JYP,South Korea,165.0,57.0,Goyang,F,18,20.936639118457304,2007,2024,17
Yeo One,Yeon Changgu,1996-03-27,PENTAGON,2016-10-10,Cube,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2016,2024,8
Yeoeun,Jung Jieun,1990-01-25,MELODYDAY,2019-09-25,KD,South Korea,169.0,57.0,Unknown,F,30,19.95728440880922,2019,2024,5
Yeojin,Im Yeojin,2002-11-11,LOONA,2018-08-20,Blockberry,South Korea,170.0,57.0,Guro,F,16,19.723183391003463,2018,2024,6
Yeonha,Ahn Yeonji,2000-05-19,P.O.P,2017-07-26,DWM,South Korea,170.0,57.0,Yeondong,F,17,19.723183391003463,2017,2024,7
Yeonhee,Kim Yeonhee,2000-12-06,Rocket Punch,2019-08-07,Woollim,South Korea,161.0,57.0,Unknown,F,19,21.98989236526368,2019,2024,5
Yeonho,Ju Yeonho,2000-05-31,Verivery,2019-09-01,Jellyfish,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2019,2024,5
Yeonjae,Choi Yeonjae,2000-12-06,mimiirose,2022-09-16,YES IM,South Korea,171.0,57.0,Unknown,F,22,19.493177387914233,2022,2024,2
Yeonje,Yang Yeonje,1999-10-15,ALICE,2017-07-01,IOK Company,South Korea,170.0,57.0,Unknown,F,18,19.723183391003463,2017,2024,7
Yeonji,Kwak Yeonji,2008-01-08,tripleS,2023-02-13,MODHAUS,South Korea,162.0,57.0,Gwangju,F,15,21.719250114311837,2023,2024,1
Yeonjoo,Song Yeonjoo,1997-06-26,P.O.P,2017-07-26,DWM,South Korea,170.0,57.0,Ansan,F,20,19.723183391003463,2017,2024,7
Yeonjun,Choi Yeonjun,1999-09-13,TXT,2019-03-04,Big Hit,South Korea,183.0,63.0,Unknown,M,19,18.812147272238644,2019,2024,5
Yeonjung,Yu Yeonjung,1999-08-03,WJSN,2016-02-25,Starship,South Korea,167.0,52.0,Gwangmyeong,F,17,18.645344042454013,2016,2024,8
Yeonkyu,Kim Yeonkyu,2004-05-03,ATBO,2022-07-27,IST,South Korea,171.0,57.0,Seoul,M,18,19.493177387914233,2022,2024,2
Yeonseo,Ryu Yeonseo,2004-09-26,We;Na,2022-09-05,Shine E&M,South Korea,158.0,45.0,Unknown,F,18,18.02595737862522,2022,2024,2
Yeontae,Jeong Yeontae,1992-07-06,IN2IT,2016-01-27,Star Empire,South Korea,178.0,58.0,Unknown,M,24,18.30576947355132,2016,2024,8
Yeoreum,Ahn Chaeyeon,1996-06-04,Hello Venus,2012-05-09,Fantagio,South Korea,167.0,48.0,Unknown,F,16,17.21108680841909,2012,2024,12
Yeoreum,Lee Jinsook,1999-01-10,WJSN,2016-02-25,Starship,South Korea,161.0,57.0,Seoul,F,17,21.98989236526368,2016,2024,8
Yeori,Choi Yeori,1999-09-08,ARIAZ,2019-10-23,Rising Star,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2019,2024,5
Yeosang,Kang Yeosang,1999-06-15,ATEEZ,2018-10-24,KQ,South Korea,173.0,57.0,Incheon,M,19,19.045073340238563,2018,2024,6
Yeoun,Lee Kyeongbin,1997-09-03,ARGON,2019-03-11,MSH,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2019,2024,5
Yeowool,Ha Yeowool,1998-04-11,Purplebeck,2019-06-24,Majesty,South Korea,163.0,46.0,Unknown,F,21,17.31341036546351,2019,2024,5
Yeram,Yang Yeram,2000-03-31,Astin,2022-11-16,AB Creative,South Korea,170.0,57.0,Unknown,M,23,19.723183391003463,2022,2024,2
Yeri,Kim Yerim,1999-03-05,Red Velvet,2014-08-01,SM,South Korea,158.0,57.0,Seoul,F,15,22.832879346258608,2014,2024,10
Yerim,Jeong Yerim,1997-03-10,Purplebeck,2019-06-24,Majesty,South Korea,165.0,44.0,Unknown,F,22,16.161616161616163,2019,2024,5
Yerin,Baek Yerin,1997-06-26,15&,2012-10-05,JYP,South Korea,165.0,57.0,Daejeon,F,15,20.936639118457304,2012,2024,12
Yerin,Jung Yerin,1996-08-19,Gfriend,2015-01-15,Source,South Korea,167.0,57.0,Incheon,F,18,20.43816558499767,2015,2024,9
Yeseo,Kang Yeseo,2005-08-22,Kep1er,2022-03-01,WakeOne,South Korea,157.0,57.0,Unknown,F,17,23.124670372023203,2022,2024,2
Yeseul,Kim Yeseul,2004-03-24,Hi-L,2021-08-11,Kpop Live,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2021,2024,3
Yeso,Lee Yeso,2001-11-13,G-reyish,2017-06-01,Elijah,South Korea,170.0,57.0,Unknown,F,16,19.723183391003463,2017,2024,7
Yesung,Kim Jongwoon,1984-08-24,Super Junior,2005-11-06,SM,South Korea,178.0,64.0,Seoul,M,21,20.199469763918696,2005,2024,19
Yeum,Jung Myeongwoo,2001-11-19,PRIMROSE,2023-03-13,AO,South Korea,170.0,57.0,Unknown,F,21,19.723183391003463,2023,2024,1
Yewang,Seo Yewang,2005-03-12,EPEX,2021-06-08,C9,South Korea,180.0,64.0,Unknown,M,16,19.753086419753085,2021,2024,3
Yewon,Park Yewon,2004-01-11,HOT ISSUE,2017-05-17,FNC,South Korea,170.0,57.0,Unknown,F,13,19.723183391003463,2017,2024,7
Yewon,Han Yewon,2003-02-07,mimiirose,2022-09-16,YES IM,South Korea,170.0,57.0,Seoul,F,20,19.723183391003463,2022,2024,2
Yezi,Lee Yeji,1994-08-26,Fiestar,2012-08-31,LOEN,South Korea,161.0,57.0,Gangneung,F,18,21.98989236526368,2012,2024,12
Yibo,Wang Yibo,1997-08-05,UNIQ,2014-10-20,Yuehua,China,182.0,65.0,Unknown,M,17,19.623233908948194,2014,2024,10
Yijeong,Jang Yijeong,1993-09-10,HISTORY,2013-04-26,LOEN,South Korea,173.0,58.0,Jinju,M,20,19.37919743392696,2013,2024,11
Yiren,Wang Yiren,2000-12-29,Everglow,2019-03-18,Yuehua,China,170.0,57.0,Unknown,F,18,19.723183391003463,2019,2024,5
Yixuan,Zhou Yixuan,1990-12-11,UNIQ,2014-10-20,Yuehua,China,183.0,65.0,Unknown,M,24,19.409358296754156,2014,2024,10
Yiyeon,Jung Dasol,1995-05-28,BVNDIT,2019-04-10,MNH,South Korea,170.0,57.0,Unknown,F,24,19.723183391003463,2019,2024,5
Yoel,Kim Yoel,2001-01-25,AIMERS,2022-11-17,Hyper Rhythm,South Korea,170.0,57.0,Seoul,M,22,19.723183391003463,2022,2024,2
Yohan,Kim Yohan,1999-09-22,WEi,2020-10-05,OUI,South Korea,181.0,66.0,Unknown,M,21,20.1459051921492,2020,2024,4
Yonggeun,Jo Yonggeun,1995-01-23,D1CE,2019-08-01,Happyface,South Korea,174.0,54.0,Unknown,M,25,17.8359096313912,2019,2024,5
Yongguk,Bang Yongguk,1990-03-31,B.A.P,2012-01-27,TS,South Korea,182.0,60.0,Incheon,M,22,18.11375437749064,2012,2024,12
Yongha,Yoo Yongha,1999-01-11,WEi,2020-10-05,OUI,South Korea,177.0,64.0,Unknown,M,22,20.428357113217785,2020,2024,4
Yonghee,Kim Yonghee,2000-02-17,CIX,2019-07-23,C9,South Korea,177.0,59.0,Unknown,M,19,18.832391713747644,2019,2024,5
Yonghoon,Jin Yonghoon,1994-08-17,Onewe,2019-01-09,RBW,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2019,2024,5
Yonghwa,Jung Yonghwa,1989-06-22,CNBLUE,2010-01-14,FNC,South Korea,170.0,57.0,Seoul,M,21,19.723183391003463,2010,2024,14
Yongseok,Choi Yongseok,1996-05-23,CHECKMATE,2012-06-19,Yedang,South Korea,170.0,57.0,Unknown,M,16,19.723183391003463,2012,2024,12
Yongseok,Kim Yongseok,1993-01-08,CROSS GENE,2012-07-08,Amuse,South Korea,176.0,64.0,Seoul,M,19,20.66115702479339,2012,2024,12
Yongseung,Kim Yongseung,2000-06-17,Verivery,2019-09-01,Jellyfish,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2019,2024,5
Yooa,Yoo Siah,1995-09-17,Oh My Girl,2015-04-21,WM,South Korea,160.0,50.0,Seoul,F,20,19.531249999999996,2015,2024,9
Yoochun,Park Yoochun,1986-07-04,JYJ,2010-09-08,C-JeS,South Korea,170.0,57.0,Seoul,M,24,19.723183391003463,2010,2024,14
Yoohyeon,Kim Yoohyeon,1997-01-07,Dreamcatcher,2017-01-13,Happy Face,South Korea,171.0,57.0,Incheon,F,20,19.493177387914233,2017,2024,7
Yoojin,Ahn Yoojin,2000-02-29,ARTBEAT,2022-11-16,AB Creative,South Korea,170.0,57.0,Unknown,F,23,19.723183391003463,2022,2024,2
Yoojun,Jung Gun,2000-12-27,BAE173,2020-11-19,PocketDol,South Korea,170.0,57.0,Unknown,M,20,19.723183391003463,2020,2024,4
Yoojun,Jun Yoojun,1995-07-26,D1CE,2019-08-01,Happyface,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2019,2024,5
Yoojung,Lee Taeyeop,1997-05-19,OnlyOneOf,2019-05-28,RSVP,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2019,2024,5
Yoojung,Choi Yoojung,1999-11-12,Weki Meki,2017-08-08,Fantagio,South Korea,170.0,57.0,Guri,F,18,19.723183391003463,2017,2024,7
Yoomin,Na Yoomin,1993-08-29,MELODYDAY,2019-09-25,KD,South Korea,165.0,57.0,Unknown,F,26,20.936639118457304,2019,2024,5
Yoon,Heo Yoon,1994-09-23,4TEN,2014-08-26,Jungle,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2014,2024,10
Yoon,Shim Jayoon,2004-04-14,STAYC,2020-11-12,Hi-Up,South Korea,171.0,49.0,Gwangju,F,17,16.75729284224206,2020,2024,4
Yoon,Kang Seungyoon,1994-01-21,WINNER,2014-08-12,YG,South Korea,170.0,57.0,Busan,M,21,19.723183391003463,2014,2024,10
Yoona,Ogura Yuuna,2000-10-13,bugAboo,2021-10-25,A team,Japan,170.0,57.0,Sapporo,F,21,19.723183391003463,2021,2024,3
Yoona,Im Yoona,1990-05-30,SNSD,2021-08-04,Good Luck,South Korea,166.0,47.0,Seoul,F,31,17.056176513282043,2021,2024,3
Yoonhye,Jung Yoonhye,2001-10-04,FANATICS,2019-08-06,FENT,South Korea,173.0,57.0,Unknown,F,18,19.045073340238563,2019,2024,5
Yoonhye,Jung Yoonhye,1990-04-14,Rainbow,2009-11-12,DSP,South Korea,166.0,47.0,Daejeon,F,20,17.056176513282043,2009,2024,15
Yoonjo,Shin Yoonjo,1992-12-14,UNI.T,2018-05-18,Unit Culture,South Korea,170.0,57.0,Seoul,F,25,19.723183391003463,2018,2024,6
Yoonsan,Yoon Sanghyuk,1994-08-22,HOTSHOT,2014-10-29,Star Crew,South Korea,170.0,57.0,Unknown,M,20,19.723183391003463,2014,2024,10
Yoonsung,Cho Yoonsung,2003-11-13,8TURN,2023-01-30,MNH,South Korea,177.0,62.0,Seoul,M,19,19.789970953429727,2023,2024,1
Yoonwoo,Lee Choonghyun,2000-08-28,TRENDZ,2022-01-05,Interpark,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2022,2024,2
Yooyeon,Kim Yooyeon,2001-02-09,tripleS,2023-02-13,MODHAUS,South Korea,164.0,46.0,Seoul,F,22,17.102914931588344,2023,2024,1
Yooyoung,Lee Yooyoung,1995-01-23,Hello Venus,2012-05-09,Fantagio,South Korea,170.0,49.0,Suwon,F,17,16.955017301038065,2012,2024,12
Yoseob,Yang Yoseob,1990-01-05,Highlight,2009-10-14,Around Us,South Korea,171.0,56.0,Seoul,M,20,19.15119181970521,2009,2024,15
Yoshi,Kanemoto Yoshinori,2000-05-15,Treasure,2020-08-07,YG,Japan,179.0,59.0,Kobe,M,20,18.413907181423802,2020,2024,4
You,Kim Taeyou,1999-11-17,ABLUE,2022-10-23,J-Star,South Korea,178.0,70.0,Unknown,M,23,22.093170054286073,2022,2024,2
Youi,Kim Jihyeo,2000-04-24,Dreamnote,2018-11-07,iME,South Korea,163.0,45.0,Unknown,F,19,16.937031879257784,2018,2024,6
Young K,Kang Young-hyun,1993-12-19,DAY6,2015-09-07,JYP,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2015,2024,9
Youngbin,Lee Youngbin,2001-11-23,BLANK2Y,2022-05-24,Keystone,South Korea,170.0,57.0,Unknown,M,20,19.723183391003463,2022,2024,2
Youngbin,Jeong Youngbin,1998-10-05,Luminous,2021-09-09,Barunson,South Korea,172.0,55.0,Seongju,M,23,18.591130340724717,2021,2024,3
Youngbin,Kim Youngbin,1993-11-23,SF9,2016-10-05,FNC,South Korea,170.0,57.0,Unknown,M,23,19.723183391003463,2016,2024,8
Youngeun,Seo Youngeun,2004-12-27,Kep1er,2022-03-01,WakeOne,South Korea,159.0,57.0,Unknown,F,17,22.54657648036074,2022,2024,2
Youngheun,Go Youngheun,1994-11-20,Blackswan,2020-10-16,DR,South Korea,170.0,57.0,Unknown,F,26,19.723183391003463,2020,2024,4
Youngho,Noh Youngho,1993-03-24,SIGNAL,2019-08-28,J-Star,South Korea,170.0,57.0,Unknown,M,26,19.723183391003463,2019,2024,5
Younghoon,Kim Younghoon,1997-08-08,The Boyz,2017-12-31,Cre.Ker,South Korea,182.0,63.0,Unknown,M,20,19.01944209636517,2017,2024,7
Youngjae,Yoo Youngjae,1994-01-24,B.A.P,2012-01-27,TS,South Korea,178.0,65.0,Seoul,M,18,20.515086478979924,2012,2024,12
Youngjae,Choi Youngjae,1996-09-17,GOT7,2014-01-16,JYP,South Korea,175.0,59.0,Mokpo,M,17,19.26530612244898,2014,2024,10
Youngji,Hur Youngji,1994-08-30,KARA,2007-03-29,DSP,South Korea,170.0,57.0,Goyang,F,13,19.723183391003463,2007,2024,17
Youngmin,Jo Youngmin,1995-04-24,Boyfriend,2011-05-26,Starship,South Korea,180.0,57.0,Anyang,M,16,17.59259259259259,2011,2024,13
Youngseo,Ryu Youngseo,2002-06-13,BAE173,2020-11-19,PocketDol,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2020,2024,4
Youngwoong,Cho Youngwoon,1999-05-01,14U,2017-04-17,BG,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2017,2024,7
Yua,Mikami Yua,1993-08-16,Honey Popcorn,2018-03-21,Kyun Create,Japan,170.0,57.0,Unknown,F,25,19.723183391003463,2018,2024,6
Yubeen,Jin Yubeen,2006-09-05,TRACER,2022-04-03,Gleamedia,South Korea,170.0,57.0,Unknown,F,16,19.723183391003463,2022,2024,2
Yubin,Oh Yubin,1998-11-26,ARTBEAT,2022-11-16,AB Creative,South Korea,162.0,47.0,Unknown,F,24,17.908855357415025,2022,2024,2
Yubin,Kim Yubin,2002-02-27,Bling Bling,2020-11-17,Major9,South Korea,166.0,47.0,Unknown,F,19,17.056176513282043,2020,2024,4
Yubin,Jang Yubin,2004-06-10,Mirae,2021-03-17,DSP,South Korea,170.0,57.0,Unknown,M,17,19.723183391003463,2021,2024,3
Yubin,Bae Yubin,1997-09-09,Oh My Girl,2015-04-21,WM,South Korea,161.0,49.0,Chuncheon,F,18,18.90359168241966,2015,2024,9
Yubin,Gong Yubin,2005-02-03,tripleS,2023-02-13,MODHAUS,South Korea,163.0,57.0,Yongin,F,18,21.453573713726524,2023,2024,1
Yubin,Kim Yubin,1988-10-04,Wonder Girls,2007-02-13,JYP,South Korea,163.0,57.0,Gwangju,F,18,21.453573713726524,2007,2024,17
Yue,Nancy Yang,2004-07-03,Lapillus,2022-06-22,MLD,USA,163.0,48.0,Unknown,F,18,18.06616733787497,2022,2024,2
Yuem,Park Subin,1996-12-25,H.U.B,2017-02-09,New Planet,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2017,2024,7
Yugyeom,Kim Yugyeom,1997-11-17,GOT7,2014-01-16,JYP,South Korea,180.0,64.0,Namyangju,M,16,19.753086419753085,2014,2024,10
Yuha,Kang Kyungwon,1997-11-05,Hinapia,2019-11-03,Alseulbit,South Korea,170.0,50.0,Unknown,F,22,17.301038062283737,2019,2024,5
Yujeong,Nam Yujeong,1991-05-02,Brave Girls,2011-04-08,Brave,South Korea,170.0,57.0,Seoul,F,20,19.723183391003463,2011,2024,13
Yujeong,Lee Yujeong,2004-06-14,LIGHTSUM,2021-06-10,Cube,South Korea,160.0,41.0,Unknown,F,17,16.015624999999996,2021,2024,3
Yuji,Son Yuji,1998-11-25,3YE,2019-05-21,GH,South Korea,160.0,45.0,Unknown,F,20,17.578124999999996,2019,2024,5
Yujin,Ahn Yujin,2003-09-01,IVE,2021-12-01,Starship,South Korea,170.0,57.0,Cheongju,F,18,19.723183391003463,2021,2024,3
Yujin,Choi Yujin,1996-08-12,Kep1er,2022-03-01,WakeOne,South Korea,164.0,57.0,Jeonju,F,26,21.192742415229034,2022,2024,2
Yujin,Seo Yoojin,1994-06-18,Playback,2015-06-25,Coridel,South Korea,170.0,57.0,Unknown,F,21,19.723183391003463,2015,2024,9
Yujin,Jeong Yujin,1989-10-23,S#aFLA,2021-07-14,Winnerzone,South Korea,170.0,57.0,Unknown,F,32,19.723183391003463,2021,2024,3
Yuju,Choi Yuju,1997-03-05,Cherry Bullet,2019-01-21,FNC,South Korea,170.0,57.0,Unknown,F,22,19.723183391003463,2019,2024,5
Yuju,Choi Yuna,1997-10-04,Gfriend,2015-01-15,Source,South Korea,169.0,57.0,Goyang,F,17,19.95728440880922,2015,2024,9
Yujun,Jung Yujun,2005-10-05,xikers,2023-03-30,KQ,South Korea,170.0,57.0,Incheon,M,17,19.723183391003463,2023,2024,1
Yuki,Mori Koyuki,2002-11-06,Purple Kiss,2021-03-15,RBW,Japan,170.0,57.0,Unknown,F,18,19.723183391003463,2021,2024,3
Yuki,Lim Jiyeon,2002-01-30,Saturday,2018-07-18,SD,South Korea,161.0,44.0,Unknown,F,16,16.97465375564214,2018,2024,6
Yuku,Amanumu Yuku,2002-05-12,DKB,2020-02-03,Brave,Japan,176.0,55.0,Unknown,M,18,17.75568181818182,2020,2024,4
Yukyung,Lee Yukyung,1999-11-05,ALICE,2017-07-01,IOK Company,South Korea,170.0,57.0,Unknown,F,18,19.723183391003463,2017,2024,7
Yuna,Seo Yuna,1992-12-30,AoA,2012-07-30,FNC,South Korea,163.0,45.0,Busan,F,20,16.937031879257784,2012,2024,12
Yuna,Lee Yuna,1993-04-06,Brave Girls,2011-04-08,Brave,South Korea,170.0,57.0,Seoul,F,18,19.723183391003463,2011,2024,13
Yuna,Iimura Yuna,2005-04-23,CSR,2022-07-27,A2Z,Japan,170.0,57.0,Ibaraki,F,17,19.723183391003463,2022,2024,2
Yuna,Shin Yuna,2003-12-09,ITZY,2019-02-12,JYP,South Korea,170.0,57.0,Suwon,F,15,19.723183391003463,2019,2024,5
Yungyu,Lee Yungyu,2005-11-07,8TURN,2023-01-30,MNH,South Korea,175.0,62.0,Unknown,M,17,20.244897959183675,2023,2024,1
Yunho,Jeong Yunho,1999-03-23,ATEEZ,2018-10-24,KQ,South Korea,184.0,57.0,Gwangju,M,20,16.836011342155007,2018,2024,6
Yunji,Kim Yunji,1996-08-26,ARIAZ,2019-10-23,Rising Star,South Korea,170.0,57.0,Unknown,F,23,19.723183391003463,2019,2024,5
Yunji,Lee Yunji,1992-04-04,Playback,2015-06-25,Coridel,South Korea,170.0,57.0,Unknown,F,23,19.723183391003463,2015,2024,9
